unix,open,high,low,close,Volume BTC,Volume USD,timestamp,7-day SMA,21-day SMA,EMA_0.67,12-day EMA,26-day EMA,MACD,20-day STD,Upper BB,Lower BB,High-Low Spread,MA Indicator,sentiment,Price Diff,Price Direction
1646629200,37938.63,38250.0,37839.89,38050.97,44.35392859,1687710.0061602325,1646629200,38124.52428571428,38255.503809523805,38074.639374859995,38246.68934208366,38430.403518376756,-183.71417629309872,464.07182287468606,39183.647455273174,37327.360163774436,410.1100000000006,0,0.0,-134.90000000000146,0
1646632800,38036.86,38230.49,38003.46,38185.87,31.80349708,1214444.2050422598,1646632800,38205.04285714286,38282.321904761906,38122.69537836362,38282.27467700796,38460.758199846896,-178.48352283893473,461.63144886902785,39205.584802499965,37359.05900702385,227.02999999999884,0,0.1533070355653762,280.1200000000026,1
1646636400,38211.14,38225.0,37795.0,37905.75,29.31052877,1111037.5759234277,1646636400,38327.73714285715,38306.83095238095,37994.43175261702,38299.80280010032,38482.74925583465,-182.9464557343308,467.62645673395,39242.08386584885,37371.57803891305,430.0,1,0.324818342924118,-272.40000000000146,0
1646640000,37916.28,38201.0,37672.7,38178.15,86.08756439,3286663.9464160786,1646640000,38462.630000000005,38337.642380952384,38174.48258368795,38371.448763754925,38528.90919630142,-157.46043254649703,467.2810504407047,39272.204481833796,37403.08028007097,528.3000000000029,1,-0.1322413484255472,17.200000000004366,1
1646643600,38174.06,38404.03,38126.94,38160.95,98.8432509,3771952.355432355,1646643600,38591.58857142857,38346.06904761904,38167.03661723623,38406.59399352855,38556.96993200553,-150.37593847698008,468.5123845039739,39283.09381662699,37409.044278611094,277.0899999999965,1,0.2687741965055465,132.57999999999447,1
1646647200,38185.65,38285.42,37981.72,38028.37,35.99373801,1368783.1867273438,1646647200,38683.780000000006,38352.44190476191,38179.394294655234,38451.25653780647,38588.65152656597,-137.39498875950085,466.4917523453451,39285.4254094526,37419.45840007122,303.6999999999971,1,0.1003665129343668,-333.23999999999796,0
1646650800,38005.76,38417.22,37981.01,38361.61,21.52978518,825917.2224589399,1646650800,38768.29285714286,38377.7180952381,38486.019377743134,38528.14499922583,38633.47404869124,-105.32904946541385,460.4285164080922,39298.57512805429,37456.861062421915,436.2099999999991,1,0.3860568329691887,-252.98999999999796,0
1646654400,38382.73,38778.92,38382.73,38614.6,59.85452757,2311258.640304522,1646654400,38716.01285714285,38397.869047619046,38738.60811437313,38558.42408999416,38655.22317258654,-96.79908259238437,462.38469657300993,39322.63844076506,37473.09965447303,396.18999999999505,1,0.2953000466028849,-430.13000000000466,0
1646658000,38613.71,39194.25,38551.75,39044.73,104.37591299,4075329.341198043,1646658000,38531.27142857143,38414.142380952384,38990.382164767056,38548.210288174916,38658.47302639347,-110.26273821855284,468.4833712261734,39351.109123404734,37477.17563850003,642.5,1,0.2217849095662435,194.7300000000032,1
1646661600,39082.31,39299.54,38850.0,38850.0,167.45454635,6505609.125697499,1646661600,38322.21000000001,38416.28047619048,38880.039590203196,38457.933976933986,38627.57246850495,-169.6384915709641,462.328836130528,39340.93814845153,37491.62280392942,449.5400000000009,0,0.245394210020701,-230.86000000000058,0
1646665200,38853.91,39171.45,38648.86,39080.86,125.15674178,4891233.103560331,1646665200,38178.82142857143,38422.63285714285,38941.02906122179,38386.649245467444,38609.77826598535,-223.12902051790297,477.92106842874284,39378.47499400034,37466.79072028537,522.5899999999965,0,0.1583982110023498,274.5699999999997,1
1646668800,39080.86,39557.26,38753.44,38806.29,116.47798868,4520078.607332797,1646668800,38054.99428571429,38411.46476190476,38657.12988249027,38260.429108279706,38572.091727264175,-311.6626189844683,471.0022384053054,39353.46923871537,37469.46028509415,803.8199999999997,0,0.0280760327974955,186.33000000000175,1
1646672400,38809.63,38987.26,38536.7,38619.96,79.87577614,3084799.2794957543,1646672400,37942.16285714286,38415.24333333334,38354.2896439099,38161.181673421466,38553.35586544531,-392.1741920238419,472.9471379203162,39361.13760917397,37469.349057492705,450.56000000000495,0,-0.0111245016256968,624.3099999999977,1
1646676000,38583.18,38583.18,37777.0,37995.65,135.59942401,5152188.254885557,1646676000,37884.43571428571,38423.27952380952,37814.89831487847,38077.767432225366,38548.027534680936,-470.2601024555697,483.3127583880881,39389.9050405857,37456.65400703334,806.1800000000003,0,-0.5552743872006735,674.239999999998,1
1646679600,37977.34,38040.7,37193.73,37321.41,176.67471161,6593749.348628571,1646679600,37925.974285714285,38454.85571428571,37447.917620843844,38092.69787444816,38592.21773745541,-499.5198630072482,480.4847850484652,39415.82528438264,37493.88614418878,846.9699999999939,0,0.2638020277023315,-259.8899999999994,0
1646683200,37325.31,37778.15,37169.52,37581.3,74.15084721,2786685.234253173,1646683200,38110.65142857143,38501.57380952381,37704.76642679951,38232.93203343874,38693.88235645184,-460.9503230131013,402.69907281912623,39306.971955162066,37696.17566388556,608.6300000000047,0,0.1678913474082946,-264.9799999999959,0
1646686800,37595.55,38250.0,37502.66,37846.28,145.9099796,5522149.942735888,1646686800,38270.54571428571,38573.89476190476,37955.44068727124,38351.410584973055,38782.888944967985,-431.47835999492963,342.8618967328177,39259.6185553704,37888.170968439124,747.3399999999965,0,-0.0789088862282889,-367.7900000000009,0
1646690400,37803.42,38500.0,37780.87,38214.07,97.68482027,3732934.559735199,1646690400,38371.47571428572,38616.48142857143,38177.06996142802,38443.252509513615,38857.81766056542,-414.56515105180733,321.8619492163198,39260.20532700407,37972.75753013879,719.1299999999974,0,0.0,197.59999999999854,1
1646694000,38225.28,38515.13,37901.0,38016.47,53.48790047,2033421.163580741,1646694000,38391.624285714286,38642.33142857143,38101.948670993974,38484.922056697906,38909.31747341066,-424.3954167127522,309.026583572747,39260.384595716925,38024.278261425934,614.1299999999974,0,0.0004507899284362,-199.40000000000146,0
1646697600,38002.23,38371.75,37885.05,38215.87,36.14496316,1381311.2132773497,1646697600,38431.38285714285,38666.34142857143,38275.496275739315,38570.095157915704,38980.745271283515,-410.65011336781026,273.0867002594423,39212.514829090316,38120.16802805255,486.6999999999971,0,0.0,-70.54999999999563,0
1646701200,38217.95,38497.95,38053.45,38286.42,46.98955679,1799061.9068757915,1646701200,38480.42571428571,38680.33666666667,38396.555684058505,38634.4997320822,39041.93529298619,-407.43556090399215,254.03666874957176,39188.41000416582,38172.26332916752,444.5,0,0.0,-327.7300000000032,0
1646704800,38283.95,38953.58,38158.92,38614.15,124.20151161,4795935.799535282,1646704800,38551.62,38694.072380952384,38620.16449714698,38697.786956097145,39102.37651642509,-404.5895603279423,239.93164949881336,39173.93567995001,38214.20908195476,794.6600000000035,0,0.0,-86.40999999999622,0
1646708400,38622.35,38706.16,38534.76,38700.56,21.71150705,840247.481278948,1646708400,38600.50428571428,38700.71523809524,38632.37574893022,38712.99367538754,39141.4346377391,-428.4409623515603,240.83073700851298,39182.376712112266,38219.05376407821,171.40000000000146,0,0.0,147.7699999999968,1
1646712000,38705.56,38834.71,38487.67,38552.79,50.19653894,1935216.6244806428,1646712000,38656.08571428571,38713.73380952381,38493.94105736432,38715.25434363982,39176.70460875822,-461.45026511840115,241.15201604821004,39196.03784162023,38231.42977742739,347.0400000000009,0,0.0,197.6800000000003,1
1646715600,38546.44,38599.64,38224.9,38355.11,73.91318522,2834948.3495634743,1646715600,38717.60142857143,38745.58619047619,38374.45987080096,38744.79331521069,39226.61777745887,-481.82446224817977,245.89595957792284,39237.37810963204,38253.794271320345,374.73999999999796,0,0.0,60.330000000001746,1
1646719200,38363.0,38505.4,37990.38,38294.78,93.14326767,3566900.9439037624,1646719200,38787.775714285715,38797.11761904762,38413.74597212411,38815.644827067175,39296.33839965558,-480.6935725884032,254.0974716643616,39305.31256237634,38288.922675718895,515.0200000000041,0,0.0,-264.3899999999994,0
1646722800,38283.66,38741.67,38167.23,38559.17,74.07476088,2856261.2974812696,1646722800,38872.184285714284,38936.89952380952,38655.28294583063,38910.34752289757,39376.46307162802,-466.1155487304495,270.6784423311171,39478.25640847176,38395.54263914729,574.439999999995,0,0.0,-225.61000000000058,0
1646726400,38613.18,39101.84,38472.01,38784.78,81.20153833,3149383.799790617,1646726400,38904.97714285715,39084.08142857143,38850.42135100191,38974.19798160622,39441.84651735826,-467.64853575203597,596.6769565332643,40277.43534163796,37890.7275155049,629.8299999999945,0,0.0,-171.55999999999767,0
1646730000,38807.64,39010.47,38718.31,38956.34,38.22232265,1489001.796743101,1646730000,38886.97285714286,39214.00714285715,38983.69318485429,39008.637614625535,39494.41183874692,-485.7742241213855,845.5289575505275,40905.0650579582,37522.94922775609,292.1600000000035,0,0.0,-133.29000000000087,0
1646733600,38992.73,39180.0,38707.83,39089.63,131.62408275,5145136.693786883,1646733600,38793.565714285716,39341.24523809523,39039.228438952385,39018.14627183018,39537.45758584668,-519.3113140165005,1001.694667191375,41344.63457247798,37337.85590371248,472.16999999999825,0,0.0,106.22999999999593,1
1646737200,39057.57,39099.4,38744.43,38983.4,140.75720654,5487194.485431436,1646737200,38795.05285714286,39469.93571428571,38936.89799682542,39005.14923034475,39573.28379271441,-568.1345623696543,1135.3255677812404,41740.586849848194,37199.28457872323,354.97000000000116,0,0.0,137.0699999999997,1
1646740800,39045.88,39240.15,38637.4,38846.33,134.28722904,5216566.014073423,1646740800,38760.36714285715,39615.96619047619,38842.484838864904,39009.10363586198,39620.47449613156,-611.370860269577,1254.5492274244232,42125.06464532504,37106.86773562734,602.75,0,0.0,-39.30999999999767,0
1646744400,38839.96,39074.56,38634.18,38885.64,31.27260036,1216055.0794628302,1646744400,38747.59428571429,39768.350952380955,38834.6779965603,39038.69884238235,39682.40605582209,-643.7072134397386,1366.9592789017865,42502.26951018453,37034.43239457738,440.3799999999974,0,0.0,96.91999999999825,1
1646748000,38888.67,39166.04,38542.84,38788.72,85.13749509,3302374.458547385,1646748000,38695.45714285714,39926.899523809516,38731.20968654635,39066.52772281551,39746.147340287855,-679.6196174723445,1453.3784390040148,42833.65640181755,37020.14264580148,623.2000000000044,0,0.0,129.97000000000116,1
1646751600,38750.0,38908.38,38325.76,38658.75,95.61409235,3696321.292635563,1646751600,38655.607142857145,40087.97666666667,38614.44632286773,39117.03821787287,39822.74152751089,-705.7033096380183,1526.4611016071265,43140.89886988092,37035.05446345242,582.6199999999953,0,0.0,356.26000000000204,1
1646755200,38682.25,38868.98,38142.35,38302.49,72.50999166,2777313.2304572333,1646755200,38643.624285714286,40244.16761904762,38524.496432932516,39200.363348395214,39915.86084971177,-715.4975013165531,1567.5019685933778,43379.171556234374,37109.16368186087,726.6300000000047,0,0.0,-797.5500000000029,0
1646758800,38313.74,39173.36,38302.03,39100.04,158.92812527,6214096.055182011,1646758800,38708.07571428572,40413.82523809523,38975.23676646218,39363.61304810344,40044.93051768871,-681.3174695852649,1551.5831293548492,43516.991496804934,37310.65897938553,871.3300000000017,0,0.0,359.4400000000023,1
1646762400,39122.17,39377.0,38648.87,38740.6,113.33372325,4390616.43893895,1646762400,38690.06285714286,40563.40761904762,38721.84838321872,39411.53542048588,40120.52175910381,-708.9863386179277,1558.3489683824305,43680.10555581248,37446.70968228276,728.1299999999974,0,0.0,-16.31999999999971,0
1646766000,38664.99,38843.12,38463.9,38756.92,83.77439745,3246837.6200178536,1646766000,38758.78999999999,40743.586190476184,38683.776918844604,39533.52367875604,40230.91549983211,-697.3918210760676,1549.325879195242,43842.23794886667,37644.9344320857,379.22000000000116,0,0.0,236.23999999999796,1
1646769600,38778.19,38899.85,38441.48,38520.68,107.47316354,4139939.341312008,1646769600,38855.98285714286,40908.89523809524,38535.2742995291,39674.72434762077,40348.83513981868,-674.1107921979055,1535.428861254852,43979.75296060494,37838.037515585536,458.36999999999534,0,0.716182549794515,10.910000000003492,1
1646773200,38527.18,38594.84,38391.4,38509.77,45.29555823,1744321.529458907,1646773200,39243.05714285715,41089.74285714285,38564.90515008816,39884.550592642736,40495.087551004166,-610.5369583614302,1462.3830320134848,44014.50892116982,38164.976793115886,203.43999999999505,0,-0.190861960252126,-65.10000000000582,0
1646776800,38511.24,38651.73,38488.47,38574.87,12.2278837,471689.02410261903,1646776800,39691.659999999996,41258.21047619047,38676.846212388366,40134.510700395964,40653.9129550845,-519.402254688539,1361.6733182659975,43981.55711272247,38534.86383965847,163.26000000000204,0,0.0551591277122497,-178.77999999999884,0
1646780400,38574.58,38800.29,38550.17,38753.65,12.86991229,498756.0764173585,1646780400,40111.42428571428,41433.91619047619,38883.888825419286,40418.08173683159,40820.23639149126,-402.15465465966554,1220.9330859157885,43875.78236230777,38992.050018644615,250.12000000000262,0,0.044132242600123,-220.29999999999563,0
1646784000,38761.13,39021.45,38667.65,38973.95,32.90464722,1282424.075519919,1646784000,40522.09428571428,41579.4019047619,39148.31310733117,40720.70568898279,40985.56330281056,-264.8576138277713,1063.8695653557197,43707.14103547334,39451.66277405046,353.79999999999563,0,0.0,-247.74000000000524,0
1646787600,38989.29,39303.25,38926.23,39221.69,47.13552584,1848734.9824834696,1646787600,40924.69142857142,41718.30809523809,39502.32305251868,41038.2976324342,41146.49236703541,-108.19473460120935,871.5391928896825,43461.38648101746,39975.22970945873,377.0199999999968,0,0.0,-215.57999999999447,0
1646791200,39243.6,39519.12,39151.54,39437.27,36.4318056,1436770.9540347117,1646791200,41328.741428571426,41846.498095238094,40072.09318945054,41368.589929240414,41300.47655639825,68.11337284216279,645.5752264453037,43137.6485481287,40555.347642347486,367.58000000000175,0,0.0,-1792.9300000000003,0
1646794800,39436.06,41418.02,39383.49,41230.2,322.75743754,13307353.701261709,1646794800,41701.47571428572,41966.62904761905,41360.9766346986,41719.73900728412,41449.53308091011,270.2059263740157,310.2393091684655,42587.10766595598,41346.15042928212,2034.5299999999988,0,0.0,-419.7900000000009,0
1646798400,41310.05,41896.37,41270.44,41649.99,233.27776678,9716016.653609332,1646798400,41842.18428571429,41995.421428571426,41626.49283242001,41808.74609951759,41467.079727382916,341.66637213467766,257.4492166901646,42510.31986195176,41480.522995191095,625.9300000000003,0,0.0,136.7699999999968,1
1646802000,41649.99,41700.43,41333.88,41513.22,104.58537422,4341675.648777189,1646802000,41916.66285714286,41961.56904761904,41578.7864618788,41837.610844884424,41452.446905573546,385.16393931087805,247.20634720157926,42455.9817420222,41467.15635321588,366.5500000000029,0,0.0,-115.11999999999534,0
1646805600,41537.07,41652.47,41434.31,41628.34,99.03727121,4122757.198602091,1646805600,41977.45428571429,41924.78666666667,41711.906248117564,41896.59099849978,41447.58505801943,449.0059404803469,328.2952333746029,42581.377133415874,41268.19619991746,218.1600000000035,1,0.0,-163.79000000000087,0
1646809200,41629.58,41800.0,41500.0,41792.13,98.80274469,4129177.1504412894,1646809200,42011.305714285714,41886.83047619048,41881.57105490172,41945.363907317915,41433.124662660986,512.2392446569283,424.7255026483641,42736.28148148721,41037.37947089375,300.0,1,0.0,-257.9100000000035,0
1646812800,41792.13,42438.72,41607.5,42050.04,133.71642424,5622780.98794897,1646812800,42075.46857142857,41778.45238095238,42063.163499702176,41973.22461773935,41404.404235673865,568.820382065489,491.3979624185631,42761.24830578951,40795.656456115255,831.2200000000012,1,0.0,3.6299999999973807,1
1646816400,42069.82,42222.22,41925.46,42046.41,64.02968371,2692218.3334409813,1646816400,42143.22714285715,41642.954761904766,42089.80818091568,41959.25818460105,41352.753374527776,606.5048100732747,721.2650436135466,43085.48484913186,40200.42467467767,296.76000000000204,1,0.0,-168.75,0
1646820000,42018.51,42238.27,41990.22,42215.16,52.34069547,2209570.833777325,1646820000,42169.22714285715,41516.60619047619,42177.9196391384,41943.41239998306,41297.260844489996,646.1515554930666,916.4069112209866,43349.42001291816,39683.792368034214,248.04999999999563,1,0.0,43.820000000006985,1
1646823600,42245.8,42395.9,42033.5,42171.34,42.80276087,1805049.7815874657,1646823600,42183.98714285715,41375.27428571429,42102.31042163152,41894.00374543452,41223.8289120492,670.1748333853247,1030.5502280328642,43436.37474178002,39314.17382964856,362.40000000000146,1,-0.3273963729540507,232.57999999999447,1
1646827200,42186.51,42559.44,41732.13,41938.76,82.42194057,3456673.984299493,1646827200,42166.30857142858,41236.6819047619,41962.159459489456,41843.578971877156,41148.02802501313,695.550946864023,1130.1703385446897,43497.02258185128,38976.34122767252,827.310000000005,1,-0.0538796683152516,73.45999999999913,1
1646830800,41983.12,42107.02,41672.14,41865.3,81.87727291,3427816.5935590235,1646830800,42212.87,41105.07523809523,42009.66745299834,41826.273330400276,41084.76946701419,741.5038633860895,1210.6926116014,43526.46046129803,38683.69001489243,434.8799999999974,1,0.1948879063129425,-375.9699999999939,0
1646834400,41885.98,42324.17,41846.9,42241.27,89.7186106,3789828.054379462,1646834400,42204.805714285714,40971.90523809524,42302.777130298,41819.177572291235,41022.32702437532,796.8505479159139,1280.5074139430278,43532.9200659813,38410.890410209184,477.2699999999968,1,0.2671015957991282,-283.08000000000175,0
1646838000,42241.27,42591.68,42139.11,42524.35,93.50910243,3976413.7999191694,1646838000,42154.764285714286,40821.82142857143,42427.65524332728,41742.433494526005,40924.81158632535,817.6219082006573,1323.1862272687042,43468.193883108834,38175.44897403402,452.5699999999997,1,0.0,295.93999999999505,1
1646841600,42549.89,42576.62,42165.03,42228.41,52.71028317,2225871.44891886,1646841600,42067.525714285715,40665.7019047619,42231.33558584024,41600.266857167095,40796.84851323137,803.4183439357221,1325.320782720727,43316.343470203356,38015.06033932045,411.5900000000038,1,0.2155015042849949,-90.06999999999971,0
1646845200,42250.31,42358.43,42124.11,42318.48,35.64127279,1508284.489738159,1646845200,42029.18428571429,40507.60857142857,42237.27541163709,41486.05901301566,40682.32359428988,803.7354187257806,1316.4081346938187,43140.42484081621,37874.792302040936,234.3199999999997,1,0.534806509812673,270.8900000000067,1
1646848800,42310.52,42344.8,41861.0,42047.59,54.31058942,2283629.396590498,1646848800,41960.09285714286,40363.55333333333,42072.40548980937,41334.70974265487,40551.43108183307,783.2786608218012,1301.1661290169502,42965.88559136723,37761.22107529943,483.8000000000029,1,0.1351248770952224,-217.10000000000582,0
1646852400,42050.58,42291.64,41782.23,42264.69,42.6708057,1803468.374960733,1646852400,41801.735714285714,40227.73904761905,42122.7884539678,41205.09515041031,40431.73836837972,773.3567820305834,1264.755509938439,42757.25006749593,37698.22802774217,509.4099999999962,1,-0.083085224032402,455.8400000000038,1
1646856000,42220.17,42337.05,41700.0,41808.85,94.59904416,3955077.247428816,1646856000,41584.03571428572,40079.5880952381,41834.68531505393,41012.441541394,40285.10223785011,727.339303543893,1195.4895684696044,42470.56723217731,37688.608958298886,637.0500000000029,1,-0.1690946391650608,-82.13000000000466,0
1646859600,41845.25,41963.17,41704.62,41890.98,25.37674772,1063056.8312035657,1646859600,41444.38,39954.44666666667,41887.138833496756,40867.64000346564,40163.20241687811,704.4375865875263,1145.1345360840953,42244.715738834864,37664.17759449848,258.54999999999563,1,0.0,-22.69999999999709,0
1646863200,41884.42,42073.11,41748.14,41913.68,38.29945981,1605271.302649201,1646863200,41105.124285714286,39825.64333333333,41879.34010150531,40681.57818591394,40024.980210228365,656.597975685574,1066.3756928424273,41958.394719018186,37692.89194764848,324.97000000000116,1,0.0676457583904266,-46.33999999999651,0
1646866800,41939.56,42146.31,41817.06,41960.02,21.33635794,895274.0058895587,1646866800,40718.11142857142,39709.47904761905,41809.61970153122,40457.559674261924,39873.884227046634,583.6754472152898,958.5500645485125,41626.57917671607,37792.37891852202,329.25,1,0.2622337511607578,125.18000000000029,1
1646870400,41952.13,42053.95,41763.07,41834.84,22.36805923,935764.1789975732,1646870400,40351.40714285714,39597.75523809524,41504.26151979157,40184.38506958228,39706.99336521037,477.3917043719048,801.2317560625419,41200.21875022032,37995.29172597016,290.8799999999974,1,0.3252677470445633,895.75,1
1646874000,41835.74,41957.27,40840.91,40939.09,203.28240747,8322196.774831002,1646874000,39981.74285714286,39478.32904761905,40833.08702967142,39884.30235496087,39536.7656344272,347.5367205336661,604.4993382260218,40687.327724071096,38269.33037116701,1116.3599999999933,1,0.3112067580223083,198.29999999999563,1
1646877600,40955.95,41085.24,40645.46,40740.79,67.05741125,2731971.909679888,1646877600,39742.00142857143,39408.17857142857,40617.86887779219,39692.52278313557,39424.57968518139,267.94309795418667,498.76354142272885,40405.70565427403,38410.65148858311,439.77999999999884,1,0.0,-90.47000000000116,0
1646881200,40716.74,40927.77,40584.6,40831.26,57.54748298,2349736.239901955,1646881200,39518.32,39346.44809523809,40368.30175088543,39501.92874370568,39319.282859995896,182.64588370978163,388.34279777823616,40123.133690794566,38569.762499681616,343.16999999999825,1,-0.0732926949858665,1315.0699999999997,1
1646884800,40802.68,40836.14,39400.0,39516.19,198.6327622,7849209.971320018,1646884800,39266.52999999999,39272.47857142857,39428.35621480432,39260.23215165216,39198.32468879557,61.907462856594066,171.76748711915826,39616.01354566689,38928.94359719025,1436.1399999999994,0,0.1356995999813079,311.6000000000058,1
1646888400,39530.2,39558.16,38846.8,39204.59,227.99208366,8938336.163135998,1646888400,39205.57571428571,39233.43285714286,39250.02701455853,39213.69436104347,39172.895463899215,40.798897144253715,161.93617343008313,39557.30520400303,38909.560510282696,711.3600000000006,0,0.0,-188.5,0
1646892000,39249.88,39422.32,39078.83,39393.09,60.73659897,2392602.309519117,1646892000,39211.468571428566,39189.28571428571,39342.27792290464,39215.34969941501,39170.35990101115,44.98979840386164,205.24515640395475,39599.77602709362,38778.7954014778,343.48999999999796,1,0.2131938114762306,145.89999999999418,1
1646895600,39404.54,39430.76,39139.28,39247.19,67.77963933,2660160.3829159825,1646895600,39142.23428571429,39157.98333333334,39239.11400880196,39183.03328112683,39152.541493092045,30.491788034785714,292.87088607649713,39743.72510548633,38572.241561180344,291.4800000000032,0,-0.2290435880422592,-13.709999999999127,0
1646899200,39245.23,39287.37,38796.6,39260.9,161.47761094,6339756.335354246,1646899200,39148.82428571429,39123.0880952381,39222.71729939988,39171.368423149885,39144.96961253941,26.398810610473447,308.5229621786623,39740.134019595425,38506.04217088077,490.7700000000041,1,0.1765283686774117,85.88000000000466,1
1646902800,39237.03,39326.39,39043.14,39175.02,90.87922747,3560195.553721799,1646902800,39139.479999999996,39100.933333333334,39145.19484666631,39155.08995463169,39135.69518154257,19.394773089115915,338.54481614181753,39778.02296561697,38423.8437010497,283.25,1,-0.1483714342117309,106.2899999999936,1
1646906400,39164.24,39400.0,38986.64,39068.73,114.20717455,4461929.266556822,1646906400,39136.40857142857,39091.4319047619,39084.64074747367,39151.46631001927,39132.54919606598,18.917113953291846,345.62938712155807,39782.69067900501,38400.173130518786,413.3600000000006,1,0.0923765823245048,-20.779999999998836,0
1646910000,39049.33,39159.93,38964.95,39089.51,61.09924453,2388339.5300478805,1646910000,39152.43,39094.90761904762,39116.94438628382,39166.50927547732,39137.65473175125,28.854543726069096,346.6613164275576,39788.230251902736,38401.5849861925,194.9800000000032,1,0.1960847228765487,-156.32999999999447,0
1646913600,39090.41,39363.97,38968.54,39245.84,79.90095163,3135779.9635187187,1646913600,39166.229999999996,39093.03571428572,39172.64450389036,39180.50914374593,39141.506310291355,39.00283345457137,346.8336227701491,39786.70295982601,38399.36846874542,395.4300000000003,1,0.1766238411267598,337.3899999999994,1
1646917200,39273.57,40279.06,38545.19,38908.45,408.89246902,15909372.18624122,1646917200,39198.857142857145,39083.85666666667,39024.03546633443,39168.630806245186,39133.15961511466,35.471191130527586,345.1153668217313,39774.08740031013,38393.625933023206,1733.8699999999953,1,0.3283588737249374,-384.8700000000026,0
1646920800,38887.26,39387.68,38826.27,39293.32,87.66428588,3444620.837654321,1646920800,39299.624285714286,39091.40476190476,39258.70898889223,39215.93640738067,39151.13638432383,64.8000230568432,342.7194956780451,39776.84375326085,38405.965770548675,561.4100000000035,1,-0.0644829656396593,97.83000000000175,1
1646924400,39306.75,39731.73,38985.85,39195.49,155.70962664,6103115.113871854,1646924400,39304.42,39121.315714285716,39188.43814815827,39201.86666326806,39139.76169506974,62.10496819832042,339.4651810529142,39800.246076391544,38442.38535217989,745.8800000000047,1,0.0,41.970000000001164,1
1646928000,39171.71,39282.5,38911.85,39153.52,73.72497996,2886592.477363459,1646928000,39343.05428571429,39155.310952380954,39174.12075199476,39203.02605658952,39135.30343067532,67.7226259142044,387.7020204689507,39930.714993318856,38379.90691144305,370.65000000000146,1,0.071732395225101,-27.360000000000582,0
1646931600,39149.62,39314.6,39055.53,39180.88,65.8427653,2579777.486087464,1646931600,39384.61571428571,39161.80857142857,39215.94652119622,39212.02715778762,39133.84610512935,78.18105265827035,426.3065291741308,40014.42162977683,38309.19551308031,259.0699999999997,1,0.0,-5.230000000003201,0
1646935200,39197.15,39282.54,39022.44,39186.11,47.68067301,1868420.0974438912,1646935200,39398.47571428572,39167.2980952381,39287.14218544309,39217.690277385365,39130.0833935397,87.6068838456631,427.34631546682687,40021.99072617175,38312.60546430444,260.09999999999854,1,0.1373686535017831,-288.1200000000026,0
1646938800,39205.99,39573.59,39082.22,39474.23,67.14073835,2650328.947997721,1646938800,39328.49285714286,39162.653333333335,39492.26813770633,39223.43214600089,39125.60126502288,97.83088097800646,428.3958247986488,40019.44498293063,38305.86168373604,491.36999999999534,1,-0.0100958049297332,-139.5899999999965,0
1646942400,39473.88,39694.96,39300.0,39613.82,47.66890543,1888347.4393010424,1646942400,39157.53142857143,39126.728571428575,39528.89102335249,39177.83253618286,39097.71096622471,80.12156995815167,422.4468455204495,39971.62226246947,38281.83488038768,394.9599999999991,1,0.2104942372867039,286.9300000000003,1
1646946000,39633.65,39638.45,39288.8,39326.89,40.45628388,1591019.8259575332,1646946000,39032.09142857143,39088.99571428571,39356.45946470449,39098.56208821611,39056.422243522684,42.1398446934254,417.7323687229244,39924.46045173156,38253.53097683986,349.6499999999942,0,0.3240344325701396,-139.04000000000087,0
1646949600,39326.89,39492.25,39097.03,39465.93,54.30515465,2143203.4320560745,1646949600,38916.020000000004,39056.99714285714,39416.49443849845,39057.04792243722,39034.7848230045,22.263099432719173,418.72324184725767,39894.443626551656,38219.55065916262,395.22000000000116,0,-0.2824693918228149,21.4800000000032,1
1646953200,39479.35,39614.45,39378.38,39444.45,44.18829043,1742982.8124516134,1646953200,38820.26571428571,39024.87142857143,39316.12526817711,38982.70572651672,39000.29320884486,-17.58748232814105,418.356172638723,39861.58377384888,38188.159083293984,236.0699999999997,0,0.0,166.54999999999563,1
1646956800,39433.48,39450.69,39143.38,39277.9,35.62194867,1399155.337665393,1646956800,38753.27142857143,38971.97666666667,39055.58717629427,38898.75222224703,38964.76066555245,-66.00844330542168,410.25381540247855,39792.48429747162,38151.469035861715,307.31000000000495,0,0.0,581.6699999999983,1
1646960400,39311.3,39332.21,38588.0,38696.23,104.37599933,4038957.6765535264,1646960400,38733.81714285714,38952.183333333334,38604.22477664929,38829.81626265558,38939.70951879665,-109.89325614106929,430.8747347036924,39813.93280274072,38090.43386392595,744.2099999999991,0,0.0,418.7300000000032,1
1646964000,38691.53,38753.62,38244.76,38277.5,125.22835568,4793428.3845412005,1646964000,38784.38428571429,38962.32047619048,38417.42629287662,38854.1046740475,38959.18788030038,-105.08320625287888,427.17642615561346,39816.6733285017,38107.96762387925,508.8600000000006,0,0.0,-458.23999999999796,0
1646967600,38283.43,38849.86,38277.75,38735.74,64.28649991,2490185.146023784,1646967600,38895.18142857143,38983.858095238094,38701.519069323076,38958.94188751068,39013.72291072441,-54.78102321373444,395.8773843843921,39775.61286400688,38192.10332646931,572.1100000000006,0,0.0,221.34999999999854,1
1646971200,38736.92,38736.92,38461.72,38514.39,23.30582111,897609.4835007729,1646971200,38942.49857142857,39004.160952380946,38632.040210069936,38999.52404887626,39035.961543582365,-36.43749470610783,396.0858874230586,39796.33272722706,38211.98917753483,275.1999999999971,0,0.0,-281.26000000000204,0
